pid,round,cpu,wc,ram,logged,decided,agr_rounds,restarts,loaded_tail,active_tail,active_front,loaded_front,beb_bc,beb_dir,beb_r,pf_s,pf_r,sent,s_cyc,ack_s,ack_r,ack_cyc,recv,recvtot,aas,aar,lookup_size,acked_size,p_acks_size,send_q_size,susp_size,fl_s,fl_r,fl_rq,receive_q_size
3,57,21801,58651,21700,50,49,149,55,3449,3949,3979,3989,150,614,1148,1211,1149,4490,5713,373,498,0,3102,3965,498,326,425,32570,70,746,0,5193,4561,4561,698
3,58,22167,59659,21700,58,59,192,50,3507,4007,4036,4046,191,671,1280,1438,1280,5517,7104,744,576,0,3954,4991,576,416,375,33090,78,598,0,6886,5373,5373,1097
3,59,22583,60672,21700,70,69,222,67,3577,4077,4107,4117,222,903,1596,1791,1595,4992,6693,489,680,0,4936,6162,680,494,400,34021,51,688,0,6164,5003,5003,0
3,60,22897,61684,21700,41,66,155,17,3618,4118,4148,4158,155,760,1411,1380,1412,4387,6285,415,487,0,3634,4470,487,301,229,34164,40,170,0,5324,4533,4533,66
3,61,23292,62691,21700,71,46,193,25,3689,4189,4219,4229,193,795,1473,1567,1472,4695,5924,480,477,0,4246,5299,477,529,284,34641,52,512,0,5697,5299,5299,72
3,62,23627,63697,21700,41,64,135,26,3730,4230,4260,4270,135,756,1362,1296,1363,4534,5947,607,511,0,4352,5381,511,474,216,35267,47,395,0,5680,5435,5435,126
3,63,23977,64707,21700,70,47,173,24,3800,4300,4330,4340,173,638,1135,1330,1135,4141,5322,365,348,0,2989,3723,348,342,320,35521,43,544,0,4902,3888,3888,301
3,64,24341,65709,21700,39,39,174,79,3839,4339,4369,4379,174,662,1254,1358,1254,4998,6353,560,648,0,4379,5525,648,454,268,36313,50,547,0,6253,5418,5418,199
3,65,24693,66731,21700,63,66,179,14,3902,4402,4432,4442,179,771,1387,1487,1387,4839,6478,602,632,0,3879,5174,632,619,181,36792,38,404,0,6038,5277,5277,335
3,66,25071,67739,21828,67,65,230,33,3969,4469,4499,4509,230,865,1671,1785,1671,5019,6624,470,514,0,4466,5444,514,416,291,37400,85,584,0,6053,5672,5672,613
3,67,25493,68746,21808,56,55,190,57,4025,4525,4555,4565,190,649,1377,1409,1377,4865,6100,892,560,0,4471,5779,560,708,385,38219,59,763,0,6353,6064,6064,911
3,68,25881,69760,21808,74,74,182,48,4099,4599,4627,4637,183,600,1657,1329,1658,4884,6613,475,658,0,5476,6752,658,563,203,39201,32,362,0,6053,6116,6116,302
3,69,26280,70772,21936,40,40,209,58,4139,4639,4669,4679,209,759,1440,1595,1440,5237,6451,657,478,0,4175,5172,478,478,441,39868,89,751,0,6403,5685,5685,846
3,70,26666,71778,21900,45,52,160,61,4184,4684,4714,4724,160,709,1411,1349,1411,5316,6414,787,886,0,4451,5984,885,600,415,40821,70,1003,0,7033,5638,5638,500
3,71,27062,72786,21648,77,71,173,22,4261,4761,4782,4792,173,662,1395,1354,1396,4833,6833,621,716,0,4597,5866,717,508,285,41303,49,357,0,6221,5933,5933,567
3,72,27559,73831,21648,8,11,129,76,4269,4769,4799,4809,129,361,541,877,540,2604,3368,191,287,0,1786,2308,287,200,246,41676,26,470,0,3112,1785,1785,77
3,73,27838,74874,21776,29,25,146,94,4298,4798,4828,4838,146,476,903,1060,904,3787,4665,365,355,0,2431,3048,355,222,164,42212,19,652,0,4552,3423,3423,483
3,74,28199,75878,21776,30,30,168,75,4328,4828,4858,4868,168,700,1283,1372,1283,5400,6646,563,576,0,4009,5055,576,425,334,42795,71,778,0,6578,5172,5172,600
3,75,28562,76889,21776,45,58,182,40,4373,4873,4899,4909,182,734,1520,1462,1520,5001,6828,619,674,0,4690,5909,674,495,334,43338,57,413,0,6344,5882,5882,573
3,76,29017,77896,21904,48,36,167,68,4421,4921,4951,4961,167,583,1208,1251,1207,4631,5830,713,445,0,3662,4585,445,438,380,44097,71,465,0,5795,4994,4993,1021
3,77,29341,78905,22024,25,30,162,90,4446,4946,4975,4985,162,475,1033,1123,1033,4495,5519,696,381,0,2604,3401,381,387,635,44448,114,565,0,5611,3399,3400,1023
3,78,29749,79913,22672,29,31,153,87,4475,4975,4996,5001,153,648,1399,1260,1399,4663,5514,710,665,0,3630,4919,665,584,530,45532,79,978,0,5976,4039,4039,168
3,79,29898,80914,22480,26,18,20,2,4501,5001,5001,5001,20,156,407,236,406,1002,2210,231,242,0,1296,1871,242,283,0,45190,0,6,0,1525,1702,1702,0
3,80,29910,81915,22480,0,0,0,0,4501,5001,5001,5001,0,0,0,0,0,0,6,0,0,0,0,50,0,0,0,45184,0,0,0,50,50,50,0
3,81,29926,82916,22480,0,0,0,0,4501,5001,5001,5001,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,45184,0,0,0,45,45,45,0
3,82,29936,83917,22480,0,0,0,0,4501,5001,5001,5001,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,45184,0,0,0,50,50,50,0
3,83,29949,84917,22480,0,0,0,0,4501,5001,5001,5001,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,45184,0,0,0,50,50,50,2
3,84,29970,85933,22480,0,0,0,0,4501,5001,5001,5001,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,45184,0,0,0,50,48,48,0
1,0,381,1058,8604,78,103,233,15,1,79,109,119,233,854,1481,1786,1482,4804,6174,254,241,0,3560,4044,241,201,262,270,51,416,0,5349,4209,4209,165
1,1,787,2065,10612,100,75,208,6,1,179,204,214,208,738,1349,1570,1349,4306,5957,353,329,0,3789,4461,329,297,260,325,54,335,0,5033,4503,4503,207
1,2,1156,3071,10728,66,66,240,17,1,245,271,281,240,898,1783,1858,1782,5301,7054,539,564,0,4207,5327,564,509,281,907,61,468,0,6440,5361,5361,252
1,3,1509,4082,11624,80,84,202,24,1,325,355,365,202,878,1621,1686,1622,4871,6449,582,509,0,4658,5711,509,498,325,1472,71,576,0,6007,5664,5664,206
1,4,1857,5095,13288,80,76,211,43,1,405,435,445,211,787,1253,1631,1252,4854,6445,348,472,0,3460,4336,471,364,320,1983,46,626,0,5689,4892,4892,789
1,5,2255,6116,13236,76,82,221,12,1,481,510,520,221,974,1772,1858,1773,4887,6923,374,501,0,4680,5627,502,396,256,2354,48,448,0,5807,5021,5021,194
1,6,2691,7137,14172,77,72,230,32,58,558,583,593,230,803,1693,1723,1693,5518,7178,615,660,0,4930,6089,660,452,453,2976,85,517,0,6744,5999,5999,255
1,7,3042,8143,15300,87,87,212,16,145,645,675,685,212,840,1475,1688,1475,4874,6549,402,520,0,3953,5023,520,505,270,3524,42,530,0,5840,5264,5264,496
1,8,3433,9160,14736,90,105,229,0,235,735,765,775,229,974,1860,1890,1861,5619,7669,497,582,0,5043,6166,582,490,204,4103,38,419,0,6649,5757,5757,92
1,9,3804,10166,14556,79,75,184,9,314,814,843,853,184,915,1596,1651,1596,4846,6436,374,450,0,4208,5030,450,328,236,4523,52,480,0,5715,5017,5017,79
1,10,4175,11175,14652,80,71,188,5,394,894,924,934,188,879,1459,1631,1459,4872,6415,508,542,0,4314,5372,542,467,363,5439,70,568,0,5970,5533,5533,252
1,11,4544,12184,16984,56,57,237,50,450,950,980,990,237,756,1688,1704,1688,5356,7112,457,437,0,4641,5542,437,421,365,6017,68,516,0,6292,5673,5673,458
1,12,4901,13193,16412,55,60,175,34,505,1005,1035,1045,175,765,1457,1465,1456,4491,5931,428,471,0,4313,5319,471,487,303,6613,46,543,0,5368,5059,5059,237
1,13,5225,14202,16412,60,52,165,31,565,1065,1095,1105,165,637,1209,1297,1210,4054,5346,331,374,0,3232,3958,374,317,246,7116,47,548,0,4799,4156,4156,437
1,14,5637,15210,15620,58,62,216,42,623,1123,1153,1163,216,843,1657,1707,1657,5403,7145,669,541,0,4573,5752,541,590,331,7696,52,513,0,6662,5598,5598,283
1,15,6031,16217,16660,69,64,197,29,692,1192,1218,1228,197,773,1516,1561,1516,4629,6233,372,475,0,4362,5192,475,310,331,8051,55,470,0,5521,5451,5451,542
1,16,6426,17239,17496,73,73,184,56,765,1265,1295,1305,184,683,1376,1419,1377,5213,6526,639,680,0,4434,5721,680,558,420,8924,61,597,0,6540,5990,5990,867
1,17,6818,18250,17924,57,59,190,61,822,1322,1352,1362,190,695,1252,1455,1252,5072,6539,665,777,0,4388,5867,777,657,329,9645,73,585,0,6559,5864,5864,864
1,18,7200,19253,16052,68,72,187,19,890,1390,1416,1426,187,850,1634,1598,1634,5204,6978,510,708,0,4973,6294,708,567,188,10285,27,411,0,6471,5573,5573,143
1,19,7570,20265,16540,75,69,185,5,965,1465,1495,1505,185,792,1303,1532,1303,4618,6196,402,585,0,3759,4774,585,385,120,10949,37,365,0,5655,4898,4898,319
1,20,7978,21282,16516,53,53,218,75,1018,1518,1548,1558,218,755,1459,1627,1459,5148,6392,479,597,0,4506,5574,597,427,358,11703,73,763,0,6269,5759,5759,518
1,21,8374,22298,16116,88,88,209,15,1106,1606,1636,1646,209,903,1867,1739,1867,5613,7611,575,725,0,4944,6303,725,589,185,12437,39,505,0,6963,5930,5930,145
1,22,8727,23307,16076,69,71,222,17,1175,1675,1703,1713,222,805,1664,1693,1664,5088,6849,579,497,0,4474,5541,497,525,176,12806,35,437,0,6209,5668,5668,292
1,23,9112,24313,16032,66,72,206,0,1241,1741,1766,1776,206,836,1694,1660,1694,4698,6534,602,459,0,4628,5548,459,414,321,13132,72,261,0,5800,5497,5497,245
1,24,9544,25321,16112,60,65,190,43,1301,1801,1831,1841,190,698,1297,1458,1296,4305,5430,445,486,0,3755,4734,486,448,185,13785,52,594,0,5272,4604,4604,130
1,25,9985,26330,18032,19,6,92,55,1320,1820,1850,1860,92,231,352,599,353,2282,2846,399,322,0,993,1437,322,98,395,13976,58,629,0,3048,2314,2314,1007
1,26,10385,27334,16612,63,71,206,37,1383,1883,1913,1923,206,1052,1795,1876,1795,5706,7735,441,729,0,4790,6197,729,621,250,14548,51,476,0,6921,5221,5221,31
1,27,10749,28343,17308,64,55,164,11,1447,1947,1977,1987,164,732,1340,1388,1341,4545,5972,544,461,0,4037,4972,461,431,320,14881,75,462,0,5539,5322,5322,411
1,28,11137,29352,17520,34,34,152,74,1481,1981,2011,2021,152,599,1105,1207,1104,4414,5302,666,697,0,3313,4474,697,421,515,15703,89,784,0,5818,4178,4178,115
1,29,11456,30354,17332,41,41,137,50,1522,2022,2052,2062,137,690,1419,1238,1419,4742,6277,701,741,0,4244,5656,740,626,278,16600,66,487,0,6228,5598,5598,58
1,30,11812,31361,17332,96,96,235,44,1618,2118,2148,2158,235,739,1232,1679,1233,5034,6747,596,581,0,3802,5013,582,585,93,17061,16,453,0,6252,5103,5103,162
1,31,12216,32377,17332,100,100,285,4,1718,2218,2248,2258,285,1102,1933,2242,1932,5590,7847,283,331,0,4621,5260,331,258,269,17180,30,464,0,6236,5156,5157,119
1,32,12617,33382,17416,78,79,216,7,1796,2296,2323,2333,216,894,1697,1758,1698,5298,7083,410,420,0,4355,5145,420,329,297,17759,64,437,0,6178,5581,5581,555
1,33,12988,34401,17568,73,73,204,15,1869,2369,2397,2407,204,848,1595,1664,1595,5047,6764,488,572,0,4433,5567,572,511,239,18361,35,384,0,6082,5150,5150,223
1,34,13380,35421,17568,51,59,240,36,1920,2420,2450,2460,240,830,1751,1790,1750,4982,6610,439,465,0,4274,5213,464,430,471,18788,74,546,0,5895,5245,5245,328
1,35,13770,36432,17816,74,67,225,40,1994,2494,2524,2534,225,732,1508,1632,1509,5036,6625,632,578,0,4186,5283,579,477,498,19460,109,589,0,6292,5503,5503,558
1,36,14165,37434,17500,52,72,191,39,2046,2546,2576,2586,191,609,1786,1373,1786,4563,6302,724,632,0,5135,6576,632,765,337,19803,52,223,0,5846,6360,6360,353
1,37,14540,38445,17456,114,92,262,19,2160,2660,2690,2700,262,263,1750,1311,1750,3761,5021,451,188,0,4486,5124,188,405,308,20112,36,274,0,4445,5395,5395,624
1,38,14939,39447,17448,78,79,229,42,2238,2738,2768,2778,229,754,1802,1670,1802,4951,6434,567,547,0,4766,5894,547,534,275,20815,59,461,0,6108,5643,5643,373
1,39,15317,40477,17572,82,84,221,23,2320,2820,2845,2855,221,832,1708,1716,1708,5091,6833,601,629,0,4322,5514,629,524,338,21347,59,436,0,6175,5469,5469,529
1,40,15693,41487,17556,74,80,229,3,2394,2894,2924,2934,230,977,1990,1896,1990,5092,7016,405,423,0,4711,5586,423,405,397,21790,65,424,0,5964,5293,5293,268
1,41,16039,42496,17812,83,79,203,2,2477,2977,3007,3017,202,836,1648,1645,1648,4579,6311,477,573,0,4164,5242,573,459,204,22297,63,337,0,5679,5018,5018,44
1,42,16374,43506,18456,42,50,171,42,2519,3019,3049,3059,171,617,1178,1301,1178,4143,5259,544,428,0,3431,4384,428,482,333,22889,77,522,0,5122,4976,4976,639
1,43,16761,44520,18460,88,74,216,7,2607,3107,3137,3147,216,876,1713,1740,1713,5132,6981,670,623,0,4865,6024,623,486,318,23348,57,415,0,6467,5611,5611,274
1,44,17183,45535,20036,54,58,219,57,2661,3161,3191,3201,220,713,1520,1593,1520,5126,6515,524,508,0,4174,5153,508,431,501,24055,103,627,0,6135,5591,5591,753
1,45,17583,46544,18708,71,68,194,18,2732,3232,3262,3272,194,785,1663,1561,1663,4730,6424,567,595,0,4984,6268,595,638,259,24688,52,495,0,5942,5654,5654,141
1,46,17959,47553,18708,95,95,177,0,2827,3327,3357,3367,177,739,1513,1447,1513,4274,5865,394,404,0,4099,4950,404,404,280,24927,41,352,0,5113,5023,5023,244
1,47,18356,48559,18652,58,57,199,45,2885,3385,3415,3425,199,680,1230,1476,1230,4394,5681,395,459,0,3332,4158,459,323,259,25514,49,541,0,5297,4316,4316,441
1,48,18747,49567,18700,49,65,152,10,2934,3434,3461,3471,152,876,1609,1484,1609,4798,6515,553,620,0,4473,5686,620,543,235,26094,58,312,0,6014,5418,5418,180
1,49,19101,50576,20620,24,20,142,76,2958,3458,3488,3498,142,542,885,1110,885,3994,4654,419,329,0,2511,3137,329,266,501,26462,70,762,0,4782,3971,3971,1018
1,50,19456,51584,21588,30,18,154,94,2988,3488,3518,3528,154,490,979,1106,979,4771,5543,844,503,0,3082,4027,503,408,605,27446,94,1103,0,6094,4834,4248,1279
1,51,19856,52629,19612,42,42,162,54,3030,3530,3560,3570,162,712,1563,1360,1562,5432,7132,882,1073,0,5383,7372,1072,859,412,28256,64,837,0,7186,5891,5891,77
1,52,20231,53650,19380,61,57,186,40,3091,3591,3621,3631,186,670,1370,1414,1370,5194,6777,623,696,0,4460,5748,697,552,235,28869,39,697,0,6514,5852,5852,288
1,53,20594,54662,19380,122,129,282,4,3213,3713,3743,3753,282,929,1838,2057,1838,5883,8181,459,563,0,4826,5877,563,441,172,29021,36,456,0,6950,5661,5661,72
1,54,20974,55678,19380,95,89,230,12,3308,3808,3837,3847,230,945,1554,1865,1554,4991,6902,353,479,0,3919,4800,479,358,182,29325,42,410,0,5868,4922,4922,194
1,55,21341,56697,19284,60,60,189,31,3368,3868,3896,3906,188,791,1460,1546,1460,4904,6258,558,526,0,4103,5156,526,482,373,29977,72,603,0,5979,5211,5212,285
1,56,21666,57710,19284,27,35,158,68,3395,3895,3925,3935,158,552,1079,1184,1078,4359,5557,444,454,0,3242,4077,454,344,457,30482,78,637,0,5296,3944,3944,155
1,57,22035,58729,19404,47,38,159,68,3442,3942,3968,3978,159,630,1170,1266,1170,4411,5476,791,397,0,3606,4605,397,563,355,30831,56,846,0,5643,4870,4870,420
1,58,22483,59734,21836,29,30,194,90,3471,3971,4001,4011,194,567,1182,1343,1181,5100,6566,645,642,0,3196,4289,642,417,514,31670,103,723,0,6411,4979,4978,1121
1,59,22906,60744,19296,74,85,168,14,3545,4045,4073,4083,168,573,1877,1245,1878,4365,5975,670,581,0,5238,6572,581,704,285,31966,35,363,0,5597,5877,5878,449
1,60,23344,61747,20364,67,61,202,50,3612,4112,4142,4152,202,682,1413,1490,1413,4753,6211,484,285,0,3673,4337,285,340,232,32416,51,395,0,5572,4667,4667,793
1,61,23716,62749,19368,84,77,163,3,3696,4196,4223,4233,163,772,1586,1424,1586,4334,5674,575,491,0,4676,5796,491,580,222,32958,41,479,0,5445,5378,5379,376
1,62,24142,63769,19352,36,48,185,54,3732,4232,4262,4272,185,770,1516,1510,1516,5000,6374,589,521,0,4024,5020,521,428,563,33728,106,623,0,6064,4787,4787,213
1,63,24513,64800,20376,56,45,165,45,3788,4288,4318,4328,165,518,979,1178,978,3837,5107,394,405,0,2857,3690,405,393,199,34091,35,537,0,4670,4342,4342,865
1,64,24978,65814,24088,12,11,165,110,3800,4300,4330,4340,165,525,1053,1185,1053,5665,6198,718,402,0,2301,3023,402,292,763,34833,136,1220,0,6828,4005,3888,1730
1,65,25401,66830,21908,82,85,212,61,3882,4382,4406,4416,211,340,2177,1185,2177,4659,6712,1406,943,0,5807,8109,943,1310,301,35377,50,363,0,7004,7580,6532,166
1,66,25810,67838,21908,93,90,234,17,3975,4475,4505,4515,234,746,1840,1682,1839,4885,6464,449,451,0,4587,5453,450,371,411,35913,83,466,0,5829,5539,5540,278
1,67,26162,68845,21908,80,86,172,9,4055,4555,4579,4589,172,703,1307,1391,1308,4773,6250,602,591,0,3905,4986,592,449,378,36368,77,380,0,5999,5363,5363,676
1,68,26510,69857,21908,53,47,171,48,4108,4608,4638,4648,171,777,1224,1461,1224,4333,5780,370,498,0,3823,4925,498,553,185,37197,34,394,0,5235,4530,4530,287
1,69,26891,70870,22420,31,31,189,47,4139,4639,4669,4679,189,731,1278,1487,1278,4961,6133,594,518,0,3837,4809,518,416,369,37872,78,712,0,6097,5434,5433,927
1,70,27297,71876,22516,51,51,179,63,4190,4690,4720,4730,179,797,1619,1513,1619,5686,7066,1204,893,0,4709,6225,893,577,577,39008,107,849,0,7800,5517,5518,220
1,71,27656,72884,22516,66,75,169,14,4256,4756,4786,4796,169,697,1277,1373,1276,4691,6462,554,696,0,3788,5036,695,508,263,39456,43,453,0,5985,4953,4953,138
1,72,27833,73931,22772,26,17,59,34,4282,4782,4808,4818,59,99,139,335,139,1380,1737,99,61,0,436,602,62,100,107,39364,17,432,0,1572,1432,1431,977
1,73,28141,74939,22632,16,16,132,75,4298,4798,4828,4838,132,751,1141,1279,1141,5017,5962,378,361,0,3189,3817,361,210,299,40105,41,766,0,5801,3049,3050,210
1,74,28515,75943,22760,29,38,176,91,4327,4827,4857,4867,176,642,1220,1346,1220,5347,6695,741,706,0,4038,5309,706,520,407,40848,90,764,0,6839,5752,5752,653
1,75,28922,76946,22632,34,43,186,63,4361,4861,4891,4901,186,792,1522,1536,1522,5356,6723,758,613,0,4549,5859,613,651,671,41364,95,935,0,6772,5632,5632,426
1,76,29252,77956,22760,64,63,163,15,4425,4925,4954,4964,163,656,1270,1308,1270,4208,6052,505,501,0,3814,4748,501,388,275,41594,45,410,0,5264,4641,4641,327
1,77,29649,78970,24296,20,4,112,86,4445,4945,4975,4985,112,351,441,799,440,3561,3938,502,149,0,1404,1736,148,171,474,41618,83,915,0,4251,2487,2487,1078
1,78,30095,80037,22872,30,36,125,39,4475,4975,5001,5001,125,662,1654,1162,1655,5111,6762,803,917,0,3695,5361,918,707,185,42577,43,426,0,6874,4558,4558,275
1,79,30265,81037,22872,26,19,25,5,4501,5001,5001,5001,25,176,367,276,366,1078,1776,158,159,0,1169,1608,159,230,0,42569,0,4,0,1440,1333,1333,0
1,80,30275,82149,22872,0,0,0,0,4501,5001,5001,5001,0,0,0,0,0,0,4,0,0,0,0,50,0,0,0,42565,0,0,0,50,50,50,0
1,81,30288,83156,22872,0,0,0,0,4501,5001,5001,5001,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,42565,0,0,0,45,47,47,2
1,82,30296,84157,22872,0,0,0,0,4501,5001,5001,5001,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,42565,0,0,0,50,48,48,0
1,83,30345,85158,22872,0,0,0,0,4501,5001,5001,5001,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,42565,0,0,0,50,50,50,0
1,84,30359,86169,22872,0,0,0,0,4501,5001,5001,5001,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,42565,0,0,0,50,49,49,0
