pid,round,cpu,wc,ram,logged,decided,agr_rounds,restarts,loaded_tail,active_tail,active_front,loaded_front,beb_bc,beb_dir,beb_r,pf_s,pf_r,sent,s_cyc,ack_s,ack_r,ack_cyc,recv,recvtot,aas,aar,lookup_size,acked_size,p_acks_size,send_q_size,susp_size,fl_s,fl_r,fl_rq,receive_q_size
12,33,3365,34655,5760,22,25,55,0,126,626,638,648,55,1111,2195,2156,2195,2617,4641,815,940,0,2706,4699,939,878,262,3758,112,867,0,4551,4729,4729,98
12,34,3476,35661,5760,24,22,62,0,150,650,662,672,62,1187,2359,2365,2359,2929,5603,972,1017,0,3078,5267,1018,992,317,3448,171,599,0,5065,5235,5235,68
12,35,3580,36678,5760,24,23,69,0,174,674,686,696,69,1167,2462,2478,2462,3177,5743,1244,1108,0,3084,5446,1107,1092,368,3447,174,511,0,5686,5809,5809,431
12,36,3689,37690,5760,21,21,53,0,195,695,702,712,54,992,2038,2000,2038,2654,4585,831,942,0,2930,4900,943,853,322,3777,73,644,0,4587,4590,4590,203
12,37,3795,38710,5760,16,16,58,0,211,711,723,733,58,962,2050,2064,2049,2423,4592,716,735,0,2452,4024,735,665,330,3802,127,646,0,4022,3790,3790,0
12,38,3881,39743,5760,12,13,38,0,223,723,735,745,38,602,1245,1324,1245,1933,3446,592,543,0,1701,3027,542,635,168,3692,54,457,0,3227,3038,3038,120
12,39,3984,40749,5760,21,20,45,0,244,744,753,763,45,1171,2148,2026,2148,2038,3745,851,918,0,2712,4702,919,886,351,4080,138,776,0,3988,4653,4653,71
12,40,4085,41762,5760,6,7,18,0,250,750,760,770,18,346,709,688,710,1753,2851,1029,425,0,1056,1813,425,261,365,3854,122,366,0,3385,3296,3296,1565
12,41,4208,42989,5888,13,17,43,0,263,763,775,785,43,767,1481,1584,1480,2553,3544,983,1582,0,2585,5706,1582,1263,198,4616,77,959,0,4962,4326,3768,106
12,42,4302,44005,5888,19,15,50,0,282,782,794,804,50,1012,2030,1962,2030,2170,4420,1019,781,0,2368,4319,781,990,302,4373,107,671,0,4150,4214,4214,16
12,43,4394,45009,5888,25,24,68,0,307,807,819,829,68,1183,2388,2475,2388,2999,5501,812,857,0,2767,4649,857,855,199,4127,80,644,0,4848,4824,4824,191
12,44,4488,46013,5888,19,19,63,0,326,826,838,848,63,1107,2347,2304,2348,3020,5357,893,818,0,2975,4832,818,869,243,4283,114,610,0,4911,4786,4786,145
12,45,4594,47046,5888,22,22,56,0,348,848,860,870,56,1152,2167,2216,2168,2828,4887,878,987,0,2577,4555,987,816,266,4413,109,771,0,4827,4688,4689,292
12,46,4695,48059,5888,17,21,51,0,365,865,877,887,51,1095,2105,2064,2104,2549,4666,999,903,0,2686,4750,902,979,278,4423,115,718,0,4630,4691,4691,255
12,47,4796,49073,5888,29,25,67,0,394,894,906,916,67,1246,2468,2519,2468,2890,5285,896,1001,0,2791,4973,1002,1004,313,4676,120,842,0,4955,4771,4771,115
12,48,4893,50082,6016,19,19,67,0,413,913,925,935,67,1169,2398,2442,2398,2747,5254,948,936,0,2868,4818,935,852,316,4806,92,778,0,4691,4782,4782,106
12,49,4994,51113,6016,21,21,57,0,434,934,946,956,57,1007,2165,2090,2166,2836,5030,652,688,0,2489,3975,688,620,403,4842,122,690,0,4346,4278,4278,430
12,50,5095,52124,6016,22,21,53,0,456,956,968,978,53,1096,2131,2103,2132,2669,4925,884,937,0,2982,4977,937,895,415,4936,137,827,0,4596,4840,4840,360
12,51,5191,53143,6016,17,17,55,0,473,973,985,995,55,944,1992,1989,1992,2534,4521,1004,910,0,2928,5092,910,1059,249,5306,142,912,0,4564,4668,4668,31
12,52,5292,54162,6016,23,24,60,0,496,996,1008,1018,60,1200,2389,2340,2389,2748,5250,767,960,0,2937,4890,959,823,290,5166,106,750,0,4650,4904,4904,46
12,53,5394,55215,6016,19,20,54,0,515,1015,1027,1037,54,1049,2081,2075,2081,2998,5243,986,907,0,2884,4913,908,940,271,5177,108,587,0,4745,4769,4769,65
12,54,5490,56240,6016,12,12,42,0,527,1027,1039,1049,42,806,1638,1604,1638,2310,3991,949,827,0,2456,4209,827,767,410,5283,177,594,0,4251,4462,4462,318
12,55,5617,57360,6016,23,20,43,0,550,1050,1062,1072,43,944,1725,1761,1724,2695,4090,902,868,0,2341,4399,868,1018,174,5879,69,959,0,4640,4244,4244,163
12,56,5715,58368,6016,25,25,64,0,575,1075,1087,1097,64,1257,2462,2473,2462,3101,6008,945,956,0,2828,4802,956,845,251,5580,120,526,0,5182,4845,4845,206
12,57,5818,59381,6016,23,26,64,0,598,1098,1108,1118,64,1240,2500,2456,2500,2713,4993,879,940,0,3066,5136,939,950,296,5699,116,702,0,4691,4981,4981,60
12,58,5914,60395,6016,23,20,60,0,621,1121,1133,1143,60,1058,2208,2198,2208,2449,4488,764,957,0,2514,4418,958,776,180,6021,58,899,0,4351,4382,4382,42
12,59,5989,61404,6016,4,5,14,0,625,1125,1136,1146,14,284,617,550,618,1495,2680,683,264,0,760,1295,264,215,231,5545,79,264,0,2622,3031,3031,1790
12,60,6102,62449,6016,14,13,41,1,639,1139,1151,1161,41,700,1329,1479,1329,2236,3039,879,1364,0,2477,5124,1364,1000,268,6364,79,940,0,4580,3687,3413,132
12,61,6204,63470,6016,20,22,63,0,659,1159,1171,1181,63,971,2159,2168,2158,3087,5689,889,1003,0,2667,4763,1003,919,123,6039,45,506,0,5159,4702,4702,93
12,62,6307,64487,6016,24,22,64,0,683,1183,1195,1205,64,1259,2457,2475,2457,2635,4876,984,941,0,2962,5036,941,954,229,6254,84,740,0,4720,4948,4948,5
12,63,6407,65516,6016,22,23,68,0,705,1205,1217,1227,68,1114,2361,2406,2361,2909,5384,882,940,0,2849,4903,940,939,311,6255,110,671,0,4911,4868,4868,13
12,64,6510,66530,6016,20,19,57,0,725,1225,1236,1246,57,1142,2276,2225,2276,2658,4892,905,962,0,2610,4648,962,898,224,6315,113,662,0,4652,4796,4796,166
12,65,6612,67536,6016,23,23,52,0,748,1248,1260,1270,52,1024,1979,2012,1979,2309,4317,808,910,0,2814,4663,910,770,253,6513,99,666,0,4207,4616,4616,119
12,66,6703,68550,6016,18,19,57,0,766,1266,1278,1288,57,1231,2302,2314,2302,2609,4740,829,704,0,2643,4385,704,865,287,6496,97,849,0,4302,4278,4278,28
12,67,6802,69558,6016,23,22,57,0,789,1289,1301,1311,57,1088,2182,2171,2182,2789,5128,766,859,0,2413,4193,858,744,190,6498,74,681,0,4564,4245,4245,88
12,68,6900,70564,6016,18,19,55,0,807,1307,1319,1329,55,1048,2147,2093,2147,2468,4595,1007,960,0,2682,4711,961,892,302,6699,123,647,0,4616,4613,4613,0
12,69,7009,71573,6016,19,18,57,0,826,1326,1338,1348,57,1005,2055,2088,2055,2891,4881,884,971,0,2860,4893,971,900,410,6920,152,745,0,4926,5203,5203,310
12,70,7109,72580,6016,20,22,61,0,846,1346,1358,1368,61,1058,2228,2217,2228,2802,5065,949,825,0,2790,4680,825,887,294,6969,141,699,0,4736,4622,4622,280
12,71,7216,73589,6016,22,21,59,0,868,1368,1380,1390,59,1117,2190,2238,2190,2773,5058,782,834,0,2902,4733,834,817,440,6865,160,652,0,4569,4624,4624,171
12,72,7316,74605,6016,18,17,54,0,886,1386,1398,1408,54,935,1972,1961,1972,2654,4600,793,875,0,2592,4478,875,842,335,7052,119,667,0,4482,4319,4319,30
12,73,7400,75630,6016,7,12,29,0,893,1393,1405,1415,29,666,1350,1217,1350,1747,3145,778,740,0,1598,3123,740,631,307,7112,127,488,0,3425,3282,3282,261
12,74,7495,76676,6016,32,23,64,0,925,1425,1437,1447,64,1147,2168,2363,2168,2421,4250,792,820,0,2629,4490,820,859,440,7440,102,1126,0,4087,4221,4221,48
12,75,7589,77685,6016,20,20,60,0,945,1445,1457,1467,60,1174,2329,2314,2329,3190,6064,893,956,0,2782,4682,955,777,367,7044,168,566,0,5218,4922,4922,353
12,76,7686,78708,6016,21,20,64,0,966,1466,1478,1488,64,1121,2189,2337,2190,3082,5246,979,794,0,3054,5103,795,1083,337,7279,159,846,0,4967,4837,4837,234
12,77,7787,79711,6016,26,26,63,0,992,1492,1504,1514,63,1215,2437,2412,2436,2804,5073,1037,878,0,2937,4988,877,994,489,7455,153,989,0,4898,5057,5057,327
12,78,7890,80722,6016,8,11,24,0,1000,1500,1511,1521,24,516,1079,972,1080,1979,3615,1113,407,0,1381,2314,408,442,341,7052,157,325,0,3680,3104,3104,1143
12,79,7982,81773,6016,6,3,20,12,1006,1506,1518,1528,20,164,264,544,263,325,325,1081,772,0,971,3186,772,1209,23,7437,14,869,0,2201,2754,2009,1
12,80,8069,82787,6016,5,5,27,11,1011,1511,1523,1533,27,487,970,1000,971,1792,2705,802,430,0,1558,2441,430,306,610,7691,248,1009,0,3224,3497,3497,1062
5,0,102,1028,4608,3,10,50,0,1,4,16,26,50,869,1707,1819,1707,2237,3566,534,483,0,2012,3065,483,416,268,217,138,490,0,3454,3122,3122,57
5,1,205,2088,4736,22,15,52,0,1,26,38,48,52,834,1704,1822,1704,2757,4516,757,646,0,2189,3691,646,718,286,214,78,553,0,4340,3450,3450,0
5,2,308,3096,4864,14,14,35,0,1,40,52,62,35,835,1491,1500,1491,2470,3653,753,722,0,2395,3993,721,717,362,691,139,870,0,4104,4273,4273,280
5,3,409,4105,4992,26,26,66,0,1,66,78,88,66,1281,2538,2535,2538,3176,5837,783,769,0,3215,5013,770,857,305,684,93,745,0,4902,4838,4838,118
5,4,513,5118,5120,17,17,47,0,1,83,95,105,47,977,1868,1870,1867,2686,4397,879,785,0,2942,4674,785,776,333,1027,75,904,0,4530,4611,4611,55
5,5,612,6139,5120,20,20,50,0,1,103,115,125,50,1024,1961,1974,1961,2720,5124,699,824,0,2238,4034,824,794,207,757,68,474,0,4367,3964,3964,37
5,6,710,7151,5120,19,19,65,0,1,122,134,144,65,1049,2295,2284,2295,2885,4916,1040,975,0,2934,4921,974,848,380,1050,169,727,0,5079,4990,4990,112
5,7,808,8184,5120,16,17,58,0,1,138,150,160,58,969,2146,2071,2145,2718,4823,913,892,0,2920,5056,893,1061,358,1157,103,694,0,4569,4869,4869,1
5,8,901,9195,5120,27,28,80,0,1,165,177,187,80,1290,2767,2810,2767,3148,5718,952,907,0,3289,5313,907,939,260,1379,81,934,0,5187,5337,5337,48
5,9,993,10218,5120,19,17,49,0,1,184,196,206,49,945,1917,1876,1917,2368,4514,761,619,0,2478,3929,619,671,356,1183,103,664,0,3908,4077,4077,213
5,10,1100,11257,5120,13,13,27,0,1,197,209,219,27,701,1267,1214,1267,2230,3631,680,706,0,2091,3621,706,649,283,1479,89,719,0,3232,3414,3414,122
5,11,1212,12261,5120,9,9,24,0,1,206,218,228,24,526,1025,982,1026,2223,3486,517,387,0,1427,2429,387,490,173,1608,47,438,0,3227,2633,2633,326
5,12,1310,13274,5248,19,19,63,0,1,225,237,247,63,1068,2201,2265,2201,2832,4846,642,743,0,2761,4365,743,669,268,1705,81,689,0,4397,4290,4290,268
5,13,1412,14296,5248,17,18,57,0,1,242,254,264,57,1175,2295,2258,2294,2447,4615,707,904,0,2826,4677,904,768,346,1979,103,779,0,4218,4486,4486,77
5,14,1515,15307,5248,22,21,54,0,1,264,276,286,54,1076,2089,2102,2089,2789,4983,1102,877,0,2701,4786,877,1035,219,1993,103,687,0,4948,4726,4726,36
5,15,1615,16311,5376,20,20,59,0,1,284,296,306,59,1025,2168,2146,2168,3059,5174,884,818,0,2727,4536,818,821,412,1987,146,718,0,4921,4751,4751,289
5,16,1717,17321,5376,23,27,74,0,1,307,319,329,74,1210,2645,2616,2646,3010,5746,845,870,0,3047,4997,870,916,212,1892,66,598,0,4905,4913,4913,205
5,17,1817,18329,5376,26,23,70,0,1,333,345,355,70,1252,2500,2582,2499,2885,5134,829,1061,0,3031,5082,1061,803,402,2161,117,931,0,4955,5006,5006,129
5,18,1917,19344,5376,16,15,40,0,1,349,361,371,40,941,1721,1701,1721,2285,3940,847,843,0,2526,4406,843,879,262,2383,92,977,0,4155,4521,4521,296
5,19,2019,20351,5376,22,23,50,0,1,371,383,393,50,982,1943,1932,1944,2628,5037,962,950,0,2456,4435,950,850,370,2253,126,498,0,4700,4479,4479,341
5,20,2097,21374,5504,4,6,13,0,1,375,385,395,13,280,630,527,630,1162,1947,1437,285,0,756,1313,285,230,405,2141,192,242,0,3064,3280,3010,2044
5,21,2200,22574,5504,7,4,33,12,1,382,394,404,33,422,740,1049,739,1891,2794,698,1151,0,1609,4135,1151,1118,194,2309,50,388,0,3596,2537,2262,171
5,22,2308,23658,5504,14,13,36,0,1,396,408,418,36,622,1463,1306,1463,2443,3744,964,891,0,2368,4229,891,778,301,2875,125,548,0,4239,3833,3833,123
5,23,2404,24678,5504,12,14,36,0,1,408,420,430,36,685,1381,1369,1380,1947,3419,807,746,0,1842,3602,747,842,144,3068,59,446,0,3676,3587,3587,108
5,24,2504,25686,5504,14,17,69,0,1,422,434,444,69,939,2172,2250,2172,3086,5227,796,828,0,2549,4258,827,710,402,3310,188,555,0,4869,4486,4487,351
5,25,2606,26694,5504,24,19,69,0,1,446,458,468,69,1198,2422,2509,2422,2796,5290,893,799,0,3119,5049,800,949,266,3261,77,571,0,4669,4959,4959,260
5,26,2711,27713,5632,25,25,74,0,1,471,483,493,74,1218,2528,2624,2527,2937,5609,924,900,0,2928,4875,900,884,460,3191,216,529,0,4939,4982,4982,367
5,27,2804,28721,5632,25,25,58,0,1,496,508,518,58,1309,2493,2411,2493,2630,4695,998,809,0,3403,5411,809,1017,391,3521,91,875,0,4596,5292,5292,248
5,28,2891,29729,5632,22,22,63,0,18,518,530,540,63,1291,2401,2488,2401,2984,5446,772,923,0,2805,4771,923,867,331,3558,142,901,0,4859,4587,4587,64
5,29,2989,30737,5632,24,24,73,0,42,542,554,564,73,1256,2641,2643,2641,2875,5633,1081,938,0,3107,5166,937,951,423,3285,169,786,0,5073,5314,5314,212
5,30,3086,31745,5632,23,23,57,0,65,565,577,587,57,1128,2257,2211,2257,2785,5208,801,904,0,2846,4771,904,856,366,3292,116,574,0,4670,5012,5012,453
5,31,3187,32753,5632,22,23,67,0,87,587,599,609,67,1291,2591,2564,2591,3354,5796,846,1002,0,3116,5234,1003,923,409,3593,188,696,0,5361,4781,4781,0
5,32,3286,33761,5632,15,15,47,0,102,602,614,624,47,834,1684,1727,1684,2243,4171,816,693,0,1987,3517,692,689,243,3612,99,495,0,3931,3945,3945,428
5,33,3393,34770,5632,23,23,57,0,125,625,637,647,57,1185,2287,2268,2287,2936,5219,958,1053,0,3010,5230,1054,977,348,3677,112,480,0,5128,5084,5084,282
5,34,3482,35776,5632,25,25,69,0,150,650,662,672,69,1172,2438,2483,2438,2708,5024,828,856,0,2821,4705,855,854,377,3881,108,726,0,4501,4514,4514,114
5,35,3588,36802,5632,24,23,64,0,174,674,686,696,64,1253,2457,2469,2457,3406,5959,1107,945,0,2890,5150,945,1138,181,3764,74,648,0,5327,5067,5067,66
5,36,3683,37817,5760,16,16,48,0,190,690,702,712,48,1036,1963,1948,1963,2542,4449,821,776,0,2406,4143,777,783,139,3988,52,689,0,4320,4047,4047,0
5,37,3770,38848,5760,21,21,57,0,211,711,723,733,57,974,2081,2057,2081,2718,4958,988,792,0,2819,4643,791,857,334,3957,124,505,0,4677,4870,4870,276
5,38,3876,39936,5760,12,12,40,0,223,723,735,745,40,629,1318,1389,1318,1688,3084,659,685,0,1865,3437,686,727,198,4036,74,499,0,3193,3368,3368,232
5,39,3978,40949,5760,24,24,70,0,247,747,759,769,70,1161,2494,2491,2494,3230,5520,804,1048,0,3010,5137,1048,895,290,4221,66,700,0,5262,4921,4921,16
5,40,4102,41983,5888,6,6,23,8,253,753,765,775,23,353,651,790,652,1744,2268,797,795,0,1543,2711,795,241,329,4362,115,994,0,3516,3263,2847,219
5,41,4232,43223,5888,17,17,47,0,270,770,782,792,47,605,1406,1498,1407,3126,5213,1063,1214,0,2494,5092,1214,1169,419,4544,155,524,0,4409,4350,4350,398
5,42,4331,44228,5888,12,15,62,0,282,782,794,804,62,983,2157,2161,2156,2548,4423,799,742,0,2647,4410,741,850,391,4835,132,809,0,4268,4356,4356,346
5,43,4433,45234,5888,27,24,67,0,309,809,821,831,67,1269,2513,2542,2512,3249,5993,1057,996,0,3044,5280,997,1052,385,4528,117,612,0,5467,4982,4982,59
5,44,4531,46249,5888,21,21,57,0,330,830,842,852,57,1165,2224,2248,2224,2540,4762,787,879,0,2941,4892,879,901,225,4756,74,638,0,4366,4833,4833,0
5,45,4630,47261,5888,17,17,51,0,347,847,859,869,51,1053,2121,2022,2121,2890,4839,1040,914,0,2719,4629,913,838,397,5028,135,711,0,5018,4868,4868,327
5,46,4729,48273,5888,25,24,57,0,372,872,884,894,57,1098,2178,2181,2178,2751,5301,875,950,0,3055,5160,951,973,395,4926,157,609,0,4704,4984,4984,151
5,47,4832,49290,5888,18,20,74,0,390,890,902,912,74,1179,2605,2585,2605,3468,6022,1006,1079,0,3131,5410,1079,1021,298,4939,112,640,0,5713,5398,5398,139
5,48,4945,50323,5888,21,19,59,0,411,911,923,933,59,1131,2168,2252,2169,2884,5066,846,959,0,2533,4405,959,749,348,4951,141,710,0,4869,4702,4702,436
5,49,5043,51336,5888,23,23,60,0,434,934,946,956,60,1041,2244,2181,2243,2650,4671,973,916,0,2906,4939,916,937,379,5390,210,870,0,4719,4768,4768,434
5,50,5146,52337,5888,24,24,60,0,458,958,970,980,60,1263,2483,2403,2483,3014,5652,990,927,0,3530,5743,927,1104,306,5410,123,635,0,5091,5412,5412,103
5,51,5243,53348,5888,16,16,46,0,474,974,986,996,46,945,1791,1819,1791,2324,3966,627,691,0,2392,3980,691,722,275,5717,135,812,0,3822,3902,3902,25
5,52,5354,54357,5888,25,26,71,0,499,999,1011,1021,71,1185,2513,2534,2513,3324,6106,1120,1131,0,3102,5512,1131,1104,376,5611,92,564,0,5755,5535,5535,66
5,53,5452,55375,5888,16,18,54,0,515,1015,1027,1037,54,1030,1997,2056,1998,2375,4213,905,731,0,2791,4552,731,860,273,5813,146,782,0,4190,4635,4635,161
5,54,5551,56398,6016,11,13,26,0,526,1026,1038,1048,26,799,1347,1293,1347,2347,3766,1052,809,0,2256,4331,809,1093,260,5930,84,694,0,4321,4182,4182,36
5,55,5649,57404,6016,23,18,38,2,549,1049,1061,1071,38,818,1497,1540,1496,2041,3763,715,666,0,1980,3441,666,631,323,5867,91,512,0,3602,3640,3640,241
5,56,5752,58413,6016,26,26,64,0,575,1075,1087,1097,64,1285,2511,2501,2511,2771,5190,914,909,0,2996,4989,908,905,415,5977,104,594,0,4772,4870,4870,123
5,57,5856,59424,6016,21,21,64,0,596,1096,1108,1118,64,1163,2416,2379,2416,2945,5164,914,863,0,2804,4812,864,972,348,6115,75,754,0,4903,4736,4736,79
5,58,5954,60429,6016,22,22,61,0,618,1118,1130,1140,61,1081,2213,2240,2213,2572,4858,805,758,0,2625,4256,758,707,359,6146,132,708,0,4278,4322,4322,148
5,59,6054,61438,6016,7,9,29,0,625,1125,1137,1147,29,444,1058,995,1059,2169,3438,693,386,0,1229,2078,386,377,314,5927,102,434,0,3408,3777,3747,1817
5,60,6162,62530,6016,12,10,33,4,637,1137,1149,1159,33,611,1058,1238,1057,2298,2805,929,1283,0,2280,4705,1283,940,223,6801,58,1165,0,4549,4028,3080,192
5,61,6256,63545,6016,19,22,63,0,656,1156,1168,1178,63,950,2169,2147,2169,2964,5546,771,725,0,2848,4507,725,753,302,6567,197,730,0,4640,4398,4398,83
5,62,6352,64553,6016,21,18,57,0,677,1177,1189,1199,57,1191,2211,2274,2211,2664,4854,1066,955,0,2692,4804,955,984,323,6638,141,829,0,4865,4871,4871,150
5,63,6449,65580,6016,24,26,55,0,701,1201,1213,1223,55,1152,2218,2197,2218,3027,5567,654,931,0,2805,4694,931,786,340,6444,107,486,0,4706,4532,4532,10
5,64,6545,66589,6016,27,25,65,0,728,1228,1240,1250,65,1154,2308,2389,2308,2500,4402,798,880,0,2704,4565,880,803,321,6810,122,973,0,4358,4537,4537,39
5,65,6646,67596,6016,14,16,59,0,742,1242,1254,1264,59,1037,2237,2158,2237,3085,5494,881,843,0,2726,4622,843,881,329,6755,156,722,0,4969,4608,4608,33
5,66,6754,68627,6016,25,24,72,0,767,1267,1279,1289,72,1165,2516,2533,2517,3211,5643,1045,959,0,3322,5442,959,986,318,6926,152,823,0,5274,5518,5518,109
5,67,6858,69651,6016,21,20,53,0,788,1288,1300,1310,53,1116,2087,2123,2086,2862,5119,991,964,0,2689,4739,964,910,299,6759,134,689,0,4997,4728,4728,164
5,68,6963,70667,6016,18,18,54,0,806,1306,1318,1328,54,1048,2143,2074,2144,2863,5161,1028,800,0,2777,4698,800,962,375,6562,172,465,0,4871,5079,5079,566
5,69,7069,71676,6016,16,19,45,0,822,1322,1334,1344,45,1001,1830,1856,1830,2646,4007,1036,1007,0,3012,5254,1007,1053,330,7159,147,966,0,4842,4983,4983,303
5,70,7177,72694,6016,24,21,57,0,846,1346,1358,1368,57,1107,2164,2190,2164,2590,5005,719,856,0,3049,4913,856,826,370,7178,150,840,0,4253,4550,4550,0
5,71,7278,73700,6016,22,22,55,0,868,1368,1380,1390,55,1021,2031,2066,2031,2894,4987,809,753,0,2776,4411,753,727,369,7162,87,813,0,4597,4411,4411,0
5,72,7383,74714,6144,15,15,46,0,883,1383,1395,1405,46,838,1687,1712,1687,2611,4385,950,778,0,2395,4079,777,755,370,7211,103,751,0,4518,4650,4650,624
5,73,7477,75722,6144,8,15,29,0,891,1391,1403,1413,29,726,1403,1277,1403,1924,3578,509,615,0,1967,3434,616,691,283,7159,126,378,0,3208,3084,3084,276
5,74,7576,76727,6144,28,21,53,0,919,1419,1431,1441,53,1200,2110,2207,2109,2392,4396,923,835,0,2531,4519,835,969,145,7185,52,581,0,4310,4332,4332,89
5,75,7676,77731,6144,23,24,62,0,942,1442,1454,1464,62,1239,2428,2417,2428,3002,5115,984,1026,0,3085,5193,1026,907,279,7565,102,885,0,5191,5166,5166,66
5,76,7790,78752,6144,26,25,71,0,968,1468,1480,1490,71,1213,2587,2562,2587,3548,6239,1028,934,0,3361,5464,934,1002,470,7440,166,764,0,5674,5647,5647,278
5,77,7894,79766,6144,24,24,70,0,992,1492,1504,1514,70,1204,2499,2534,2499,3090,5576,920,903,0,3248,5287,903,956,291,7671,89,812,0,5062,5104,5104,95
5,78,7998,80772,6144,8,11,28,0,1000,1500,1506,1516,28,657,1286,1189,1287,1904,3609,956,576,0,1651,2812,576,473,331,7330,168,296,0,3616,3799,3799,1082
5,79,8094,81878,6144,1,0,8,1,1001,1501,1513,1523,8,96,148,248,147,386,386,1270,1209,0,770,2748,1209,600,46,7752,27,544,0,2787,3460,1488,38
5,80,8184,82890,6144,5,3,24,7,1006,1506,1518,1528,24,576,1023,1032,1024,1428,2382,481,344,0,1352,2266,344,415,378,7716,109,622,0,2413,2549,2549,326
17,0,106,1023,4736,15,15,68,0,1,16,28,38,68,1204,2217,2496,2218,2624,4232,621,670,0,2451,3897,670,612,349,418,128,888,0,4095,4065,4065,168
17,1,225,2120,4864,13,15,40,0,1,29,41,51,40,864,1680,1624,1679,2715,4787,701,742,0,2359,3910,742,647,349,168,69,440,0,4056,3766,3766,90
17,2,326,3150,4864,20,19,58,0,1,49,61,71,58,1022,2079,2124,2078,2547,4344,961,762,0,2655,4537,762,954,351,507,131,769,0,4358,4594,4594,147
17,3,431,4158,4864,25,24,61,0,1,74,86,96,61,1156,2332,2315,2332,2801,5346,940,838,0,2737,4660,838,905,324,380,96,539,0,4756,4565,4565,52
17,4,536,5165,4992,9,9,44,0,1,83,95,105,44,842,1673,1678,1674,2404,3833,728,569,0,2496,3882,569,657,282,698,98,788,0,3881,4243,4243,413
17,5,632,6172,4992,26,26,63,0,1,109,121,131,63,1122,2292,2319,2292,2733,5087,771,850,0,2865,4685,850,792,365,783,170,752,0,4533,4521,4521,249
17,6,731,7181,4992,19,20,57,0,1,128,140,150,57,952,2057,2035,2056,2786,4886,977,826,0,2775,4750,826,978,212,915,76,688,0,4749,4501,4501,0
17,7,822,8189,5120,19,18,59,0,1,147,159,169,59,1043,2159,2164,2159,2563,4627,887,793,0,2548,4276,793,769,381,915,154,788,0,4423,4460,4460,184
17,8,922,9203,5120,23,24,69,0,1,170,182,192,69,1116,2447,2427,2447,3391,6236,1013,907,0,3309,5464,907,1069,347,877,139,657,0,5454,5542,5542,262
17,9,1048,10250,5248,16,14,52,0,1,186,198,208,52,858,1826,1846,1825,2627,4551,821,621,0,2523,4072,620,758,233,822,80,579,0,4228,3985,3985,186
17,10,1153,11300,5248,11,11,30,0,1,197,209,219,30,751,1361,1321,1361,1859,3215,691,699,0,2101,3627,699,662,313,1067,83,544,0,3409,3369,3369,116
17,11,1236,12312,5248,14,14,33,8,1,211,223,233,33,615,1246,1242,1246,1636,2757,644,546,0,1590,2914,547,624,217,1419,87,665,0,2987,2802,2802,4
17,12,1330,13320,5248,21,22,64,0,1,232,244,254,64,1153,2367,2369,2367,2896,5266,748,676,0,2767,4290,676,679,425,1306,152,664,0,4500,4500,4500,219
17,13,1426,14325,5248,21,20,58,0,1,253,265,275,58,1122,2265,2224,2265,2726,4998,741,796,0,2942,4713,795,803,312,1456,101,616,0,4436,4598,4598,104
17,14,1517,15336,5248,16,20,59,0,1,269,281,291,59,1015,2196,2136,2196,2757,4938,703,753,0,2515,4071,754,631,281,1449,76,571,0,4318,4013,4013,66
17,15,1614,16345,5248,23,19,59,0,1,292,304,314,59,1151,2230,2272,2230,2620,4618,797,794,0,2631,4389,794,791,231,1789,93,845,0,4391,4285,4285,0
17,16,1715,17364,5376,28,29,61,0,1,320,332,342,61,1290,2439,2449,2439,2801,5577,850,963,0,2863,4859,963,861,271,1459,83,527,0,4774,5026,5026,175
17,17,1820,18405,5376,24,23,65,0,1,344,356,366,65,1122,2269,2357,2268,3013,4965,688,930,0,2824,4682,930,755,409,1757,195,960,0,4614,4699,4699,215
17,18,1928,19415,5376,16,16,42,0,1,360,372,382,42,929,1736,1727,1737,2654,4744,945,876,0,2466,4352,876,833,291,1765,135,597,0,4635,4206,4206,69
17,19,2039,20426,5376,15,16,48,0,1,375,387,397,48,863,1822,1775,1821,2465,4203,872,826,0,2566,4381,826,812,356,2090,125,634,0,4343,4344,4344,32
17,20,2163,21489,5376,0,6,15,11,1,375,387,397,15,103,225,388,226,2123,2521,990,476,0,704,1608,476,308,236,2036,95,624,0,3470,2906,2906,1469
17,21,2274,22594,5504,4,1,20,8,1,379,391,401,20,503,1008,883,1007,1610,2166,986,1141,0,1863,4104,1141,923,383,2707,137,950,0,3813,3536,2998,562
17,22,2371,23603,5504,15,11,21,0,1,394,406,416,21,670,1101,1069,1102,2119,3388,1076,863,0,2078,4114,863,999,479,3132,181,751,0,4218,4013,4013,461
17,23,2471,24612,5632,9,15,34,0,1,403,415,425,34,746,1474,1392,1473,2563,4253,694,751,0,2362,4112,751,813,397,3367,164,453,0,4188,3968,3968,317
17,24,2565,25629,5632,30,19,59,0,1,433,445,455,59,1028,2121,2149,2121,3260,5506,796,754,0,3055,4960,753,976,190,3463,61,507,0,4957,4807,4807,202
17,25,2662,26653,5632,17,16,45,0,1,450,462,472,45,1277,2191,2132,2190,2570,4309,745,751,0,3002,4698,752,756,482,3930,182,1118,0,4233,4465,4465,0
17,26,2759,27656,5632,23,23,56,0,1,473,485,495,56,1060,2091,2124,2092,2976,5563,939,760,0,2517,4192,760,761,504,3671,231,655,0,4855,4874,4874,682
17,27,2864,28666,5632,27,27,56,0,1,500,512,522,56,1403,2447,2467,2446,3069,5509,1079,1125,0,3285,5776,1125,1179,260,3844,97,682,0,5433,5240,5240,146
