pid,round,cpu,wc,m_cmpsd,seq_nr,log,pf_s,pf_r,sent,s_cyc,ack_s,ack_r,ack_cyc,recv,recvtot,aas,aar,fl_s,fl_r
11,63,11144,117154,0,0,0,0,0,0,380434,0,0,8,0,0,0,0,0,0
11,64,11354,120036,0,0,0,0,0,0,884588,0,0,22,0,0,0,0,0,0
11,65,11597,123493,0,0,0,0,0,0,1186719,0,0,24,0,0,0,0,0,0
29,0,113,3242,512,4096,1346,512,0,4256,1278086,0,0,26,0,0,0,0,4256,0
29,1,256,6815,0,0,0,0,0,352,391085,0,0,8,0,0,0,0,352,0
29,2,370,9968,0,0,2352,0,0,512,991794,0,0,22,0,0,0,0,0,0
29,3,538,13267,0,0,398,0,0,512,914938,0,0,23,0,0,0,0,352,0
29,4,617,14376,0,0,0,0,0,0,371852,0,0,8,0,0,0,0,0,0
25,0,108,4561,3,16,8,3,0,13,1037310,0,0,19,0,0,0,0,13,0
25,1,320,6994,1,8,8,1,0,7,494209,0,0,7,0,0,0,0,7,0
25,2,463,9856,509,4073,2506,1,0,3575,1133315,0,8,20,0,8,8,0,1030,6
25,3,511,10933,0,0,0,0,0,513,475806,0,0,8,0,0,0,0,513,0
25,4,615,13577,0,0,1176,0,0,1020,980277,0,0,19,0,0,0,0,509,0
25,5,738,16418,511,4095,2352,0,0,3580,965543,0,7,19,0,7,7,0,2051,6
25,6,790,17505,0,0,0,0,0,511,464643,0,5,8,0,5,5,0,516,5
25,7,976,20248,0,0,2142,0,0,1316,1129356,0,234,19,0,234,234,0,325,29
25,8,1207,23239,0,0,0,0,0,1,910301,0,249,22,0,249,249,0,250,249
25,9,1473,26540,0,0,0,0,0,798,824064,0,464,21,0,464,464,0,769,260
25,10,1694,29302,0,0,0,0,0,0,909908,0,233,19,0,233,233,0,0,0
25,11,1789,30340,0,0,0,0,0,0,380104,0,337,8,0,337,337,0,337,337
25,12,2066,33380,0,0,0,0,0,289,1298642,0,667,22,0,667,667,0,578,289
25,13,2291,36152,0,0,0,0,0,0,1066616,0,512,20,0,512,512,0,279,279
25,14,2513,39084,0,0,0,0,0,0,1047810,0,88,22,0,88,88,0,0,0
25,15,2784,42336,0,0,0,0,0,1,1315056,0,221,23,0,221,221,0,0,0
25,16,3025,45588,0,0,0,0,0,509,1146451,0,0,23,0,0,0,0,0,0
25,17,3240,48263,0,0,0,0,0,0,1003337,0,0,20,0,0,0,0,0,0
25,18,3324,49323,0,0,0,0,0,289,403217,0,0,9,0,0,0,0,289,0
25,19,3538,52156,0,0,0,0,0,0,1025237,0,0,21,0,0,0,0,0,0
25,20,3615,53310,0,0,0,0,0,0,351274,0,0,8,0,0,0,0,0,0
25,21,3695,54363,0,0,0,0,0,0,369368,0,0,8,0,0,0,0,0,0
25,22,3916,57487,0,0,0,0,0,0,1080858,0,0,22,0,0,0,0,0,0
25,23,4156,60795,0,0,0,0,0,0,1092333,0,0,24,0,0,0,0,0,0
25,24,4571,66807,0,0,0,0,0,0,1911427,0,0,41,0,0,0,0,0,0
13,0,164,1147,512,4096,4096,512,0,3585,1239886,0,0,14,0,0,0,0,3585,0
13,1,423,2761,0,0,0,0,0,512,916320,0,1,8,0,1,1,0,513,1
13,2,589,3878,1,1,0,1,0,513,769120,0,234,9,0,234,234,0,747,234
13,3,717,5340,511,4095,1954,0,0,3879,1072727,0,183,13,0,183,183,0,2984,130
13,4,876,6718,0,0,2142,0,0,512,859478,0,248,12,0,248,248,0,249,248
13,5,1063,8072,0,0,0,0,0,511,918005,0,296,12,0,296,296,0,162,162
13,6,1258,9505,0,0,0,0,0,801,923146,0,324,11,0,324,324,0,936,136
13,7,1439,10923,0,0,0,0,0,0,844830,0,422,11,0,422,422,0,296,296
13,8,1621,12471,0,0,0,0,0,0,867915,0,213,12,0,213,213,0,113,113
13,9,1832,14066,0,0,0,0,0,512,998706,0,8,13,0,8,8,0,8,8
13,10,2025,15675,0,0,0,0,0,0,956940,0,11,13,0,11,11,0,8,8
13,11,2232,17371,0,0,0,0,0,229,1085955,0,0,14,0,0,0,0,229,0
13,12,2417,19001,0,0,0,0,0,0,876087,0,212,13,0,212,212,0,212,212
13,13,2636,20961,0,0,0,0,0,1,1104711,0,424,16,0,424,424,0,175,174
13,14,2863,23119,0,0,0,0,0,511,992174,0,395,15,0,395,395,0,395,395
13,15,2984,24197,0,0,0,0,0,0,570846,0,232,8,0,232,232,0,231,231
13,16,3100,25326,0,0,0,0,0,0,580671,0,204,8,0,204,204,0,204,204
13,17,3240,26664,0,0,0,0,0,0,698957,0,115,11,0,115,115,0,0,0
13,18,3336,27701,0,0,0,0,0,0,461997,0,0,8,0,0,0,0,0,0
13,19,3455,28829,0,0,0,0,0,0,590195,0,0,9,0,0,0,0,0,0
13,20,3564,29887,0,0,0,0,0,0,570047,0,0,8,0,0,0,0,0,0
13,21,3737,31682,0,0,0,0,0,0,857365,0,0,14,0,0,0,0,0,0
13,22,3929,33519,0,0,0,0,0,0,829721,0,0,15,0,0,0,0,0,0
13,23,4122,35533,0,0,0,0,0,9,1038282,0,0,16,0,0,0,0,0,0
13,24,4342,37758,0,0,0,0,0,1,1045797,0,0,17,0,0,0,0,1,0
13,25,4443,38839,0,0,0,0,0,511,494455,0,0,8,0,0,0,0,511,0
13,26,4679,41326,0,0,0,0,0,0,1169166,0,0,20,0,0,0,0,0,0
13,27,4800,42412,0,0,0,0,0,0,592275,0,0,9,0,0,0,0,0,0
13,28,4994,44539,0,0,0,0,0,0,984703,0,0,15,0,0,0,0,0,0
13,29,5200,46903,0,0,0,0,0,0,990798,0,0,18,0,0,0,0,0,0
13,30,5397,49095,0,0,0,0,0,0,959141,0,0,17,0,0,0,0,0,0
13,31,5621,51495,0,0,0,0,0,0,1026949,0,0,17,0,0,0,0,0,0
13,32,5806,53801,0,0,0,0,0,0,875268,0,0,17,0,0,0,0,0,0
13,33,6005,56098,0,0,0,0,0,0,952274,0,0,18,0,0,0,0,0,0
13,34,6250,58783,0,0,0,0,0,0,1213085,0,0,20,0,0,0,0,0,0
13,35,6474,61318,0,0,0,0,0,0,1117708,0,0,18,0,0,0,0,0,0
13,36,6679,63712,0,0,0,0,0,0,1092385,0,0,18,0,0,0,0,0,0
13,37,6769,64819,0,0,0,0,0,0,403345,0,0,8,0,0,0,0,0,0
13,38,6998,67523,0,0,0,0,0,9,1172245,0,0,20,0,0,0,0,9,0
13,39,7075,68630,0,0,0,0,0,0,358061,0,0,7,0,0,0,0,0,0
13,40,7310,71362,0,0,0,0,0,512,1110369,0,0,21,0,0,0,0,511,0
13,41,7408,72519,0,0,0,0,0,0,493058,0,0,8,0,0,0,0,0,0
13,42,7487,73596,0,0,0,0,0,0,399296,0,0,6,0,0,0,0,0,0
13,43,7567,74613,0,0,0,0,0,0,367896,0,0,9,0,0,0,0,0,0
13,44,7664,75670,0,0,0,0,0,0,496035,0,0,7,0,0,0,0,0,0
13,45,7879,78442,0,0,0,0,0,0,1029391,0,0,20,0,0,0,0,0,0
13,46,8125,81415,0,0,0,0,0,0,1085396,0,0,22,0,0,0,0,0,0
13,47,8205,82501,0,0,0,0,0,0,280179,0,0,7,0,0,0,0,0,0
13,48,8467,85981,0,0,0,0,0,0,854773,0,0,18,0,0,0,0,0,0
13,49,8653,88405,0,0,0,0,0,0,742287,0,0,16,0,0,0,0,0,0
13,50,8737,89531,0,0,0,0,0,0,391979,0,0,7,0,0,0,0,0,0
13,51,8962,92483,0,0,0,0,0,0,1105813,0,0,23,0,0,0,0,0,0
13,52,9042,93530,0,0,0,0,0,0,396067,0,0,7,0,0,0,0,0,0
13,53,9312,96831,0,0,0,0,0,0,1394705,0,0,24,0,0,0,0,0,0
13,54,9557,100061,0,0,0,0,0,0,1108474,0,0,23,0,0,0,0,0,0
13,55,9757,102911,0,0,0,0,0,0,970913,0,0,21,0,0,0,0,0,0
13,56,9978,105656,0,0,0,0,0,0,1064817,0,0,20,0,0,0,0,0,0
13,57,10209,108871,0,0,0,0,0,0,1102933,0,0,25,0,0,0,0,0,0
13,58,10437,111833,0,0,0,0,0,0,970223,0,0,21,0,0,0,0,0,0
13,59,10694,115379,0,0,0,0,0,0,1262198,0,0,24,0,0,0,0,0,0
13,60,10755,116449,0,0,0,0,0,0,284559,0,0,7,0,0,0,0,0,0
13,61,10999,119789,0,0,0,0,0,0,1068696,0,0,23,0,0,0,0,0,0
1,0,167,1031,0,0,20216,0,2528,0,0,822,0,9,4160,4365,0,205,822,4365
1,1,240,2127,0,0,4176,0,790,0,0,952,0,9,882,939,0,57,843,939
1,2,261,3304,0,0,3586,0,665,0,0,1652,0,10,666,693,0,27,1503,693
1,3,298,4384,0,0,6414,0,865,0,0,1898,0,9,883,1011,0,128,1898,1011
1,4,310,5640,0,0,3467,0,0,0,0,1953,0,9,0,0,0,0,1736,0
1,5,350,6866,0,0,3411,0,364,0,0,2075,0,11,573,995,0,422,1641,995
1,6,374,7903,0,0,3398,0,513,0,0,1529,0,8,519,547,0,28,1529,547
1,7,403,9329,0,0,2460,0,1121,0,0,2485,0,11,1122,1133,0,11,1725,1133
1,8,422,10436,0,0,4229,0,200,0,0,2499,0,8,200,234,0,34,2181,234
1,9,444,11943,0,0,3536,0,0,0,0,3250,0,10,0,0,0,0,2322,0
1,10,485,13298,0,0,2523,0,353,0,0,2424,0,10,353,580,0,227,1657,580
1,11,497,14743,0,0,2755,0,0,0,0,2002,0,12,418,685,0,267,1422,0
1,12,522,16285,0,0,2735,0,504,0,0,1563,0,12,504,841,0,337,931,841
1,13,531,17314,0,0,1721,0,0,0,0,602,0,7,0,0,0,0,602,0
1,14,549,18338,0,0,1705,0,667,0,0,694,0,8,669,756,0,87,694,756
1,15,554,19662,0,0,844,0,0,0,0,544,0,10,2,32,0,30,440,0
1,16,558,20695,0,0,1640,0,0,0,0,480,0,8,0,0,0,0,480,0
1,17,567,22451,0,0,841,0,0,0,0,840,0,14,0,0,0,0,480,0
1,18,592,24329,0,0,1699,0,634,0,0,1033,0,14,634,720,0,86,673,720
1,19,597,25371,0,0,913,0,0,0,0,664,0,8,0,0,0,0,664,0
1,20,606,27319,0,0,1640,0,0,0,0,1206,0,14,0,0,0,0,696,0
1,21,620,29368,0,0,1777,0,0,0,0,1218,0,14,0,0,0,0,609,0
1,22,631,30446,0,0,0,0,0,0,0,609,0,7,0,0,0,0,609,0
1,23,739,32363,0,0,1640,0,215,0,0,1119,0,14,216,403,0,187,510,403
1,24,755,33394,0,0,822,0,195,0,0,222,0,7,195,248,0,53,221,248
1,25,759,35009,0,0,820,0,0,0,0,362,0,13,0,0,0,0,224,0
1,26,777,37084,0,0,870,0,0,0,0,651,0,13,444,472,0,28,324,0
1,27,794,38910,0,0,3242,0,0,0,0,756,0,14,0,0,0,0,378,0
1,28,827,39937,0,0,146,0,222,0,0,590,0,9,222,226,0,4,536,226
1,29,840,41922,0,0,820,0,0,0,0,1134,0,14,0,0,0,0,567,0
1,30,860,42959,0,0,810,0,309,0,0,594,0,7,309,313,0,4,594,313
1,31,867,45166,0,0,10,0,0,0,0,1009,0,17,223,600,0,377,432,0
1,32,879,47614,0,0,2460,0,0,0,0,1110,0,20,0,0,0,0,456,0
1,33,889,49623,0,0,1640,0,0,0,0,855,0,15,0,0,0,0,399,0
1,34,899,51978,0,0,0,0,0,0,0,912,0,16,0,0,0,0,342,0
1,35,918,53974,0,0,1640,0,0,0,0,1036,0,13,277,288,0,11,488,0
1,36,922,55043,0,0,0,0,0,0,0,656,0,8,0,0,0,0,655,0
1,37,959,57283,0,0,820,0,2,0,0,877,0,17,160,390,0,230,139,180
1,38,984,59491,0,0,1644,0,222,0,0,76,0,15,225,500,0,275,60,500
1,39,992,62017,0,0,881,0,0,0,0,43,0,19,1,1,0,0,24,0
1,40,1006,64514,0,0,879,0,214,0,0,73,0,19,221,285,0,64,40,285
1,41,1009,66908,0,0,855,0,0,0,0,0,0,17,1,1,0,0,0,0
1,42,1011,67946,0,0,0,0,0,0,0,6,0,7,0,0,0,0,6,0
1,43,1036,70470,0,0,820,0,0,0,0,281,0,20,222,223,0,1,216,0
1,44,1041,73083,0,0,820,0,0,0,0,540,0,20,0,0,0,0,216,0
1,45,1043,74151,0,0,0,0,0,0,0,224,0,8,0,0,0,0,224,0
1,46,1081,76983,0,0,1722,0,444,0,0,283,0,22,533,737,0,204,184,446
1,47,1086,79656,0,0,0,0,0,0,0,1040,0,20,0,0,0,0,416,0
1,48,1100,81919,0,0,1556,0,0,0,0,846,0,15,0,0,0,0,406,0
1,49,1163,84561,0,0,1824,0,1,0,0,913,0,18,763,1067,0,304,428,55
1,50,1172,87753,0,0,820,0,0,0,0,1479,0,22,0,0,0,0,474,0
1,51,1177,88811,0,0,820,0,0,0,0,504,0,7,0,0,0,0,504,0
1,52,1203,92291,0,0,820,0,0,0,0,1152,0,16,0,0,0,0,360,0
1,53,1215,94734,0,0,1640,0,0,0,0,1224,0,17,0,0,0,0,504,0
1,54,1224,97377,0,0,820,0,0,0,0,1512,0,21,0,0,0,0,648,0
1,55,1236,100338,0,0,820,0,0,0,0,1584,0,22,0,0,0,0,576,0
1,56,1322,103558,0,0,65,0,0,0,0,1584,0,22,0,0,0,0,432,0
1,57,1383,107148,0,0,1776,0,0,0,0,1287,0,23,222,574,0,352,266,0
1,58,1393,109929,0,0,649,0,0,0,0,489,0,20,210,250,0,40,168,0
1,59,1399,112852,0,0,876,0,0,0,0,544,0,21,0,0,0,0,182,0
1,60,1427,114002,0,0,771,0,221,0,0,228,0,8,221,317,0,96,228,317
1,61,1428,115028,0,0,0,0,1,0,0,152,0,8,1,1,0,0,152,1
1,62,1433,117951,0,0,756,0,0,0,0,371,0,19,0,0,0,0,143,0
1,63,1435,119003,0,0,0,0,0,0,0,147,0,7,0,0,0,0,147,0
1,64,1460,122228,0,0,796,0,0,0,0,845,0,23,440,461,0,21,408,0
1,65,1477,125518,0,0,896,0,0,0,0,1233,0,24,0,0,0,0,364,0
1,66,1491,131819,0,0,820,0,0,0,0,2132,0,41,0,0,0,0,312,0
1,67,1497,132850,0,0,820,0,0,0,0,468,0,9,0,0,0,0,468,0
